patent_id	inventor_id
6856228	5285017-1
6856349	6563540-3
6856474	5825525-1
6856517	6856517-1
6856517	6856517-2
6856517	6856517-3
6856618	6201805-1
6856618	7372957-2
6856730	6856730-1
6856730	6856730-2
6856730	6856730-3
6856730	6856730-4
6856732	6470104-1
6856732	6751002-1
6856732	5854804-1
6856732	6721087-1
6856732	6856732-5
6856733	6373111-1
6856944	4438494-1
6856944	6026139-1
6856952	6023241-1
6856963	6205457-1
6856978	7665005-1
6856990	5333154-4
6856990	6448485-1
6857012	7272613-1
6857012	6857012-2
6857041	6047373-1
6857048	6937473-1
6857048	6857048-1
6857051	6055606-1
6857051	6857051-2
6857058	5638541-1
6857058	6525739-2
6857060	5701442-1
6857060	5822788-1
6857060	6857060-1
6857062	8397090-6
6857062	6857062-2
6857064	5517651-1
6857064	6857062-2
6857066	5724527-3
6857066	6857066-1
6857066	6526431-1
6857101	6848069-1
6857557	6504242-1
6858475	8618652-5
6858475	6858475-1
6858475	6858475-3
6858478	5244843-1
6858478	7326656-3
6858478	6787440-6
6858478	6858478-2
6858478	6667232-5
6858478	6787440-7
6858483	6855639-2
6858483	6849509-1
6858483	6624127-3
6858483	6858478-2
6858483	6188117-2
6858483	5547417-2
6858483	6858483-6
6858483	7326656-3
6858527	6620741-3
6858528	6566280-2
6858528	6566280-1
6858862	5174860-3
6858862	4897154-2
6859055	7272006-5
6859080	5898678-4
6859208	6859208-1
6859330	6853654-1
6859330	6859330-1
6859367	5973399-1
6859531	8606578-1
6859584	6856730-1
6859584	6856730-2
6859584	6856730-3
6859587	6859587-1
6859587	6859587-2
6859827	6611863-1
6859841	5572734-1
6859841	6157955-1
6859841	6157955-2
6859841	6157955-3
6859841	6593878-1
6859841	6859841-1
6859851	6859851-1
6859858	6859858-1
6859864	5367657-1
6859864	6487643-2
6859864	5930486-3
6859864	6088762-1
6859867	6742051-3
6859881	6859881-1
6859908	6023241-1
6859913	6708321-2
6859913	6640329-2
6860642	6667548-2
6860642	6860642-1
6860642	6860642-2
6860652	6775218-4
6860652	6860652-2
6861005	6624127-3
6861267	5739579-1
6861267	6265292-3
6861274	6919231-3
6861274	5472900-2
6861274	6861274-1
6861285	6815831-1
6861318	5244843-1
6861318	5798552-1
6861318	6887762-1
6861318	6903598-3
6861332	6846755-1
6861332	6620741-2
6861599	6154366-5
6861673	6917659-3
6861673	6943606-1
6861758	5516725-3
6861783	5969517-1
6861783	6154366-5
6861783	7751719-1
6861917	5205170-1
6861917	6791210-2
6861921	6861921-1
6861921	6861921-2
6862020	6023241-1
6862028	6842807-2
6862028	6862028-1
6862160	4821096-1
6862160	6862160-2
6862183	4765397-2
6862183	6604923-1
6862184	6862184-1
6862184	6862184-2
6862207	6026011-1
6862207	6407589-2
6862225	6026011-1
6862272	6208846-4
6862272	6400699-3
6862272	6862272-1
6862272	4750147-3
6862272	6567387-1
6862341	6862341-1
6862341	6862341-2
6862440	6862440-1
6862546	6862546-1
6862546	6023184-1
6862546	6862546-3
6862653	6317352-3
6862653	6862653-2
6862657	6347370-1
6862657	6640274-2
6862663	6643200-2
6862665	6862665-1
6862679	6862679-1
6862679	6560690-3
6862714	5727006-1
6862714	6862714-2
6862714	4038646-1
6862784	6519136-1
6862784	6519136-2
6862784	7030460-3
6862784	6519136-4
6862784	6519136-5
6863554	6863554-1
6863564	6999888-4
6863564	6844738-2
6863564	6844738-3
6864114	6859587-1
6864114	6864114-1
6864144	6864144-1
6864144	6649529-1
6864144	6864144-3
6864145	5244843-1
6864145	6855639-2
6864145	6787440-7
6864192	7241560-5
6864192	6864192-1
6864192	6864192-2
6864192	6864192-4
6864512	6670210-1
6864553	6511418-1
6864553	6816323-2
6864553	6864553-2
6864726	6567959-3
6864726	6864726-2
6864726	6381722-2
6864731	6864731-1
6864731	6617895-2
6864733	4415817-1
6864733	6828838-2
6864740	6626593-1
6864749	7023280-2
6864749	6774728-2
6864887	6864887-1
6865075	D418767-1
6865122	6549457-2
6865134	5357512-1
6865134	6424175-3
6865152	6865152-1
6865152	6865152-2
6865283	6765512-1
6865344	6847762-1
6865344	7095925-1
6865344	6856730-1
6865344	6865344-2
6865344	6313771-2
6865588	4459698-4
6865588	6865588-1
6865591	6865591-1
6865591	6865591-2
6865591	6865591-3
6865591	6865591-4
6865622	5493568-1
6865622	6370633-1
6865622	6865622-2
6865646	5437021-1
6865653	5210605-1
6865653	8281123-1
6865653	6865653-3
6865724	6581196-1
6865724	6581196-2
6865724	6581196-3
6865724	6581196-4
6865740	6578138-2
6865740	5546434-1
6865740	6535905-1
6867060	7368808-3
6867060	6867060-2
6867102	7545194-3
6867102	6849509-1
6867102	6624127-3
6867102	6855639-2
6867104	6261878-1
6867104	6867104-1
6867104	6867104-2
6867104	6867104-3
6867124	6748350-2
6867124	6867124-1
6867125	6479391-2
6867125	6846755-1
6867125	6620741-2
6867425	6867425-1
6867473	6846755-1
6867473	6566280-1
6867473	6867473-3
6867491	6225687-1
6867491	6867491-1
6867506	6867506-1
6867540	5225932-1
6867540	6094215-2
6867588	5878061-1
6867773	6864887-1
6867779	5696768-1
6867779	6867779-1
6867921	4618158-1
6867921	5825525-1
6867921	6791759-3
6867956	4821096-1
6867956	6456110-1
6867956	6867956-1
6867964	6867964-1
6867977	6415612-1
6867977	6621698-1
6867978	6979600-1
6867978	6504242-1
6867978	6837306-1
6867978	6504242-5
6867978	6867978-1
6867978	6867978-6
6868062	6272540-2
6868062	8443151-1
6868071	6868071-1
6868071	6868071-2
6868071	6868071-3
6868086	6578076-1
6868086	6385550-1
6868229	6868229-1
6868464	6868464-1
6868466	6865152-2
6868469	5857117-2
6868469	6366968-1
6868469	6868469-3
6868469	6868469-4
6868476	6952824-3
6868476	4878193-1
6868476	6868476-1
6868507	6525739-2
6868507	6829725-1
6868507	6868507-3
6868507	6868507-4
6868527	6868527-1
6868527	6868527-2
6868534	6670800-1
6868534	6868534-1
6868898	6549407-1
6868898	6868898-1
6869825	6840794-1
6869882	4966868-2
6869889	5244843-1
6869889	7326656-3
6869889	6787440-6
6869889	6624127-3
6869889	6855639-2
6869889	6855639-3
6869889	6869889-6
6869889	6869889-7
6870150	6870150-1
6870179	6838329-2
6870179	6578341-2
6870179	6870179-1
6870179	7691752-3
6870251	6623290-1
6870257	6091093-1
6870257	6268251-1
6870257	6346743-2
6870257	6870257-3
6870262	7135775-4
6870262	7087516-1
6870270	6861274-1
6870270	6870270-1
6870270	6870270-3
6870270	6870270-4
6870418	6849909-2
6870418	6849909-4
6870418	6870418-1
6870432	4688005-1
6870432	6853254-1
6870456	5285017-1
6870519	6094215-2
6870573	5708767-2
6870573	6870573-2
6870736	6479895-1
6870736	6870736-2
6870762	5878061-1
6870762	4326573-2
6870767	5497355-3
6870767	6870767-1
6870867	6304586-1
6870867	6631146-3
6870867	6870867-2
6870890	5539832-1
6870890	6848069-1
6870890	6870890-3
6870890	6870890-4
6870891	6870891-1
6870891	6119195-2
6870919	7164675-1
6870969	6470104-1
6871063	6608602-1
6871119	6842807-2
6871119	6871119-1
6871119	5901298-3
6871252	5592682-2
6871275	6170054-1
6871275	5742804-6
6871341	6871341-1
6871348	6871348-1
6872505	6566280-2
6872505	6872505-1
6872513	6566280-2
6872654	6586843-1
6872654	6737365-4
6872666	7410884-3
6873013	6180496-1
6873013	6873013-2
6873380	5932895-3
6873380	4206256-2
6873401	6437903-1
6873402	6630988-2
6873402	6630988-3
6873402	6873402-1
6873661	6870890-3
6873723	5915018-1
6873723	6047327-1
6873763	6859587-1
6874025	6874025-1
6874025	6874025-2
6874025	6567825-1
6874039	6330660-2
6874039	6618313-1
6874039	6789056-1
6874039	6874039-4
6874039	6874039-5
6874039	6874039-6
6874080	6826676-1
6874083	5235549-2
6874083	6874083-2
6874083	6874083-3
6874083	6874083-4
6874147	6789142-1
6875086	5861066-9
6875086	6875086-1
6875367	6535383-3
6875367	6856016-2
6875367	6818155-4
6875367	6818155-1
6875625	5795172-1
6875681	4282648-3
6875931	5617294-4
6875931	6472612-4
6875931	6875931-1
6875931	6472612-1
6876017	6566280-1
6876050	6876050-1
6876053	4962294-2
6876053	5448080-3
6876053	6154366-5
6876053	5302477-2
6876053	6876053-4
6876053	6876053-5
6876053	5907464-1
6876081	6876081-1
6876102	6876102-1
6876310	5714870-1
6876561	6952824-3
6876561	4878193-1
6876561	6708321-3
6876567	6466473-1
6876571	5838203-1
6876571	6002272-1
6876571	6849909-4
6876571	6876571-1
6876593	6473070-1
6876593	6473070-2
6876633	6201805-1
6876633	7372957-2
6876654	6876654-1
6876695	5539832-1
6876717	5111067-2
6876717	5124312-1
6876783	6876783-1
6876794	4316106-2
6876794	6373111-1
6876889	6418486-2
6876889	6859881-1
6877051	6877051-1
6877051	6877051-2
6877051	6877051-3
6877051	6877051-4
6877052	6347351-2
6877060	6366968-1
6877086	5463745-2
6877086	5530932-2
6877086	6105111-2
6877086	4888679-3
6877086	4811364-2
6877086	6877086-6
6877223	6221459-1
6877223	6815256-5
6877223	6877223-2
6877223	6877223-4
6877318	6913999-2
6877318	6574963-3
6877318	6877318-2
6877998	6870257-3
6877998	6877998-1
6877998	6877998-3
6877998	6877998-4
6878305	6535383-3
6878305	6856016-2
6878305	6818155-4
6878305	6818155-1
6878465	5066370-4
6878465	6703069-1
6878465	6878465-1
6878567	5805421-3
6878567	6878567-2
6878572	6208186-1
6878920	8301970-7
6878920	6501256-3
6878920	6420932-1
6879009	5888897-1
6879009	6373111-1
6879019	6879019-1
6879019	6879019-2
6879056	6879056-1
6879056	6879056-2
6879138	6879138-1
6879138	5317750-2
6879186	6879186-1
6879187	5898678-4
6879187	5727006-1
6879187	4038646-1
6879191	6163199-2
6879489	8760142-1
6879494	6879494-1
6879494	6594153-2
6879495	6854174-1
6879531	5838203-1
6879531	6002272-1
6879531	6351156-3
6879531	6849909-4
6879587	6272540-2
6879587	8725506-4
6879587	6879587-2
6879593	6463471-4
6879593	6879593-1
6879593	6879593-2
6879619	6282215-2
6879619	6879619-1
6879738	6470104-1
6879743	6860642-1
6879743	6879743-1
6879765	5416520-1
6879807	6310584-1
6879807	6879807-1
6879822	6545448-2
6879992	6879992-1
6880031	4803622-1
6880031	6148356-4
6880031	6880031-2
6880031	6334171-3
6880031	5559974-1
6880038	7626358-2
6880044	5437021-1
6880063	5701442-1
6880063	5822788-1
6880063	6438673-2
6880063	5838941-2
6880063	6694421-6
6880063	6412050-1
6880069	5530932-2
6880069	4811364-2
6880069	6880069-3
6880069	6880069-4
6880076	6316924-2
6880076	6874083-3
6880076	6880031-2
6880076	6880076-2
6880077	7882381-1
6880077	6880077-1
6880083	6880083-1
6880111	6330639-2
6880154	6721943-2
6880154	6721943-1
6880154	6721943-3
6880154	6880154-4
6880154	6880154-5
6880154	6880154-6
6880154	6880154-7
6880232	6555746-3
6880232	6880232-1
6880232	6555746-1
6880235	6154366-5
6880345	6880345-1
6880345	6880345-2
6881603	4957877-2
6881610	5854804-1
6881610	6881610-1
6881674	5340370-2
6881674	5340370-1
6882043	6856016-2
6882043	6882043-2
6882043	6094144-2
6882064	6882064-1
6882170	5907464-1
6882170	6882170-2
6882200	5059823-1
6882200	6882200-2
6882200	6882200-3
6882209	6081132-1
6882238	6043717-1
6882238	5706485-2
6882349	6867779-1
6882535	6756669-2
6882535	6837306-1
6882716	6023241-1
6882716	6882716-2
6882724	6882724-1
6882730	5757919-2
6882730	6882730-2
6882762	6882762-1
6882762	6882762-2
6882762	6882762-3
6882762	6747216-3
6882769	6882769-1
6882776	6470104-1
6882776	6751002-2
6882953	6856043-1
6882953	6882953-1
6882963	6480809-1
6883019	6883019-1
6883019	6775129-2
6883047	6647444-1
6883047	6883047-2
6883086	7013366-2
6883089	5915117-3
6883089	6883089-2
6883089	6883089-3
6883107	6357016-1
6883107	6981163-1
6883107	7707364-1
6883127	6883127-1
6883127	6883127-2
6883153	6883153-1
6883153	6883153-2
6883159	6428936-1
6883159	6883159-2
6884086	6709277-1
6884086	6930889-2
6884086	5973399-1
6884086	6461169-2
6884087	7168164-4
6884087	6327145-4
6884087	7122891-2
6884361	3950848-1
6884939	6856016-2
6884939	6472612-1
6884943	6639799-2
6884943	6600652-1
6885015	6924084-1
6885084	5244843-1
6885084	5798552-1
6885084	6887762-1
6885084	6903598-3
6885102	6404067-2
6885102	6535411-2
6885102	6885102-2
6885207	6597190-1
6885207	6597190-2
6885207	6597190-3
6885209	6477674-8
6885209	5621739-2
6885230	5475633-1
6885231	6208169-2
6885231	6874083-4
6885233	5111067-2
6885233	6400028-1
6885233	6809606-2
6885253	6194967-2
6885374	5696768-1
6885374	6867779-1
6885378	6845432-1
6885378	6801208-1
6885378	6885378-3
6885544	6731493-2
6885544	6877998-1
6885544	6877998-3
6885544	6877998-4
6885557	6885557-1
6885604	6903598-4
6885715	5651001-1
6885715	6885715-2
6885759	7454756-1
6885759	6192339-1
6885873	5986473-1
6885873	6639481-2
6885873	6885873-3
6885959	5892377-2
6885959	6051999-2
6886058	6192442-2
6886062	6886062-1
6886070	6886070-1
6886105	7975129-3
6886105	5822788-3
6886180	6973096-3
6886180	6886180-1
6886627	6232676-1
6886627	6886627-2
6886954	6886954-1
6886954	8209480-2
6886989	4868992-2
6886993	5170460-3
6886993	6511418-1
6886993	6585427-1
6886993	6846117-1
6886993	6838658-1
6886993	6816323-2
6887095	6498512-1
6887095	6288667-1
6887095	6498305-1
6887095	7002430-2
6887131	6914002-3
6887131	6883153-1
6887131	6883153-2
6887395	5244843-1
6887395	6858478-2
6887395	6787440-7
6887762	5244843-1
6887762	7187057-5
6887762	7410884-3
6887762	5516725-3
6887762	6887762-1
6887769	6861274-1
6887769	6870270-3
6887769	6887769-1
6887780	4282648-3
6887780	5270264-1
6887800	5244843-1
6887800	7326656-3
6887800	6787440-6
6887800	6624127-3
6887800	6855639-2
6887800	6855639-3
6887800	6869889-6
6888121	5159278-1
6888240	6975017-1
6888240	5549784-2
6888240	7511359-1
6888398	6441676-3
6888398	6215577-2
6888398	6853759-1
6888409	6888409-1
6888415	6819172-1
6888415	6888415-2
6888551	6728858-1
6888551	6888551-2
6888667	6751002-1
6888668	6859587-1
6888668	6888668-2
6888716	4282648-3
6888716	5959340-2
6888716	6737699-2
6888722	5944093-1
6888737	6466473-1
6888777	6317352-3
6888777	7111153-2
6888792	6888792-1
6888856	6282215-2
6888856	6879619-1
6888974	6856129-4
6888974	6737699-2
6888986	6470104-1
6888986	6751002-2
6888990	6559953-1
6888990	6737699-2
6888990	6856129-4
6889188	6889188-1
6889188	7519918-1
6889237	5875122-1
6889241	6002272-1
6889241	6445170-1
6889241	6424175-3
6889241	6484134-1
6889265	6886062-1
6889265	6889265-2
6889267	6789056-4
6889267	6892281-1
6889267	6889267-1
6889267	6889267-4
6889280	6016352-1
6889284	5410710-2
6889284	6330639-1
6889290	6889290-1
6889291	6845432-1
6889291	6073210-5
6889314	6889314-1
6889314	6889314-2
6889319	5572702-3
6889319	5463745-2
6889319	6357016-1
6889319	6496925-2
6889319	6496925-6
6889350	6215165-3
6889350	6889350-1
6889350	6734862-6
6889380	6587950-2
6890106	5170460-3
6890106	6511418-1
6890106	6585427-1
6890106	6846117-1
6890106	6838658-1
6890106	6816323-2
6890217	6840794-1
6890450	6890450-1
6890450	6890450-2
6890450	6890450-3
6890588	4618158-1
6890798	6890798-1
6890807	5244843-1
6890807	6855639-2
6890807	6689675-1
6890813	5270264-1
6890813	6890813-2
6890829	5536684-3
6890829	6154366-5
6891400	6891400-1
6891400	6891400-2
6891400	6891400-3
6891417	6366497-2
6891417	7043654-1
6891417	7496803-3
6891417	7299370-4
6891417	6891417-4
6891417	6891417-6
6891417	6891417-7
6891421	6883127-1
6891426	7317346-2
6891426	6072723-2
6891428	6891428-1
6891428	6188739-1
6891442	6891442-1
6891442	6535013-1
6891442	6891442-3
6891461	5285017-1
6891488	6842133-2
6891488	6891488-1
6891543	7882381-1
6891592	6891592-1
6891592	5536684-2
6891653	6351576-1
6891653	6470104-1
6891653	5854804-1
6891653	6859587-1
6891653	6876050-1
6891724	6839237-2
6891724	6493233-1
6891724	6891724-2
6891726	6891726-1
6891764	6255896-4
6891816	6891816-1
6891816	6891816-2
6891845	6891845-1
6891845	6891845-2
6891857	5144442-1
6891857	7606259-3
6891857	6891857-2
6891857	6891857-3
6891889	5875122-1
6891889	6891889-1
6891889	6891889-2
6891899	6891899-1
6891899	6891899-2
6891902	6314146-2
6891902	6377632-2
6891976	7205915-1
6891976	7205915-2
6891998	4654909-1
6892149	6892149-1
6892157	6883127-1
6892157	6883127-2
6892171	6892171-1
6892224	6892224-1
6892224	6892224-2
6892226	6047327-1
6892226	6088803-1
6892226	5706509-1
6892243	6662233-1
6892274	6694401-1
6892274	6892274-2
6892281	6789056-3
6892281	6892281-1
6892284	5889693-2
6892284	6892284-1
6892284	6892284-2
6892284	6892284-3
6892284	6311212-5
6892284	6584526-2
6892927	6748350-2
6892927	6867124-1
6893550	6841458-1
6893550	6491806-1
6893550	7030430-2
6893925	6151257-4
6893925	6893925-2
6893927	5244843-1
6893927	7326656-3
6893927	6624127-3
6893927	6855639-2
6893927	6855639-3
6893927	6869889-6
6893985	6566280-1
6894383	6894383-1
6894383	6894383-2
6894383	6894383-3
6894398	6894398-1
6894399	5472900-2
6894399	6975017-1
6894399	6894399-2
6894523	6163161-1
6894536	5905391-1
6894536	5410267-2
6894536	6501256-3
6894536	6420932-1
6894536	5880945-1
6894536	6845424-4
6894536	6845424-5
6894568	6774728-2
6894568	6894568-2
6894569	5357204-1
6894569	6233200-1
6894602	6894602-1
6894683	5674003-2
6894683	6023241-1
6894683	6894683-3
6894801	6486967-1
6894908	6894908-1
6894908	6700782-2
6894987	4785428-3
6894987	5674003-2
6894987	4438494-2
6894988	5383219-1
6895002	6895002-1
6895002	5282272-1
6895002	6895002-3
6895147	6895147-1
6895157	6895157-1
6895157	6895157-2
6895157	6895157-3
6895421	5539832-1
6895421	5640427-1
6895421	6741662-1
6895457	6952824-3
6895457	4878193-1
6895457	6708321-3
6895495	6895495-1
6895504	5889792-1
6895504	6392712-1
6895527	5919254-3
6895527	6505318-2
6895539	6732053-1
6895541	5539832-1
6895579	6093216-1
6895590	6272540-2
6896422	6838658-1
6896422	6816323-2
6896422	4868967-2
6896422	6864553-2
6896774	6624127-3
6896774	6855639-2
6896774	6896774-3
6897098	5244843-1
6897098	6787440-7
6897125	7410884-3
6897125	6861274-1
6897125	6870270-3
6897134	5244843-1
6897134	6849509-1
6897134	6624127-3
6897134	6855639-2
6897157	6583068-2
6897157	6352803-3
6897373	6853337-1
6897556	7042077-1
6897556	6346743-2
6897556	6897556-1
6897805	6577274-1
6897842	6525683-1
6897857	5454068-1
6897857	6618046-6
6897857	5502653-1
6897857	6618046-2
6897857	6738743-1
6897857	6618046-3
6898217	6886954-1
6898217	6898217-2
6898252	5539832-1
6898252	6741662-4
6898319	6178204-1
6898319	6192079-3
6898336	6850364-3
6898341	4414853-1
6898341	5825525-1
6898341	5880372-1
6898341	6614954-5
6898341	6636656-3
6898341	4466738-2
6898342	6614954-5
6898342	6843574-2
6898347	6898347-1
6898347	6898347-2
6898565	5912950-1
6898651	6898651-1
6898651	6898651-2
6898674	6845432-1
6898674	6128749-3
6898679	6842807-1
6898679	6842807-2
